y1 y2 y3 y4 y5 y6 y7 y8 y9 y10
 47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679
 46.053  46.053  46.053  46.053  46.053  46.053  46.053  46.053  46.053  46.053
 39.241  39.241  39.241  39.241  39.241  39.241  39.241  39.241  39.241  39.241
 53.742  53.742  53.742  53.742  53.742  53.742  53.742  53.742  53.742  53.742
 45.502  45.502  45.502  45.502  45.502  45.502  45.502  45.502  45.502  45.502
 42.795  42.795  42.795  42.795  42.795  42.795  42.795  42.795  42.795  42.795
 43.930  43.930  43.930  43.930  43.930  43.930  43.930  43.930  43.930  43.930
 46.251  46.251  46.251  46.251  46.251  46.251  46.251  46.251  46.251  46.251
 43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099
 52.776  18.930   5.783  42.008   3.695   5.606  31.487  14.845  20.387  31.604
 40.644  40.644  40.644  40.644  40.644  40.644  40.644  40.644  40.644  40.644
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506
 43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099
 47.541  47.541  47.541  47.541  47.541  47.541  47.541  47.541  47.541  47.541
 47.713  47.713  47.713  47.713  47.713  47.713  47.713  47.713  47.713  47.713
 28.533   7.870  27.940  -7.863  40.336   6.458  48.773  16.326  32.061  26.970
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 46.033  46.033  46.033  46.033  46.033  46.033  46.033  46.033  46.033  46.033
 35.264  35.264  35.264  35.264  35.264  35.264  35.264  35.264  35.264  35.264
 65.343  47.741  46.810  27.016  16.523  37.641  42.922  66.526  37.946  43.821
 29.796  29.796  29.796  29.796  29.796  29.796  29.796  29.796  29.796  29.796
 33.394  33.394  33.394  33.394  33.394  33.394  33.394  33.394  33.394  33.394
 33.956  33.956  33.956  33.956  33.956  33.956  33.956  33.956  33.956  33.956
 27.136  27.136  27.136  27.136  27.136  27.136  27.136  27.136  27.136  27.136
 30.690  30.690  30.690  30.690  30.690  30.690  30.690  30.690  30.690  30.690
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 46.764  46.764  46.764  46.764  46.764  46.764  46.764  46.764  46.764  46.764
 44.208  44.208  44.208  44.208  44.208  44.208  44.208  44.208  44.208  44.208
 46.094  46.094  46.094  46.094  46.094  46.094  46.094  46.094  46.094  46.094
 45.506  45.506  45.506  45.506  45.506  45.506  45.506  45.506  45.506  45.506
 36.915  36.915  36.915  36.915  36.915  36.915  36.915  36.915  36.915  36.915
 37.257  37.257  37.257  37.257  37.257  37.257  37.257  37.257  37.257  37.257
 33.693  33.693  33.693  33.693  33.693  33.693  33.693  33.693  33.693  33.693
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 45.326  45.326  45.326  45.326  45.326  45.326  45.326  45.326  45.326  45.326
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976
 42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069
 42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069
 39.577  39.577  39.577  39.577  39.577  39.577  39.577  39.577  39.577  39.577
 39.210  39.210  39.210  39.210  39.210  39.210  39.210  39.210  39.210  39.210
 48.839  48.839  48.839  48.839  48.839  48.839  48.839  48.839  48.839  48.839
 34.323  34.323  34.323  34.323  34.323  34.323  34.323  34.323  34.323  34.323
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 25.723  25.723  25.723  25.723  25.723  25.723  25.723  25.723  25.723  25.723
 25.260  25.260  25.260  25.260  25.260  25.260  25.260  25.260  25.260  25.260
 33.094  33.094  33.094  33.094  33.094  33.094  33.094  33.094  33.094  33.094
 27.431  27.431  27.431  27.431  27.431  27.431  27.431  27.431  27.431  27.431
 47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679
 42.920  42.920  42.920  42.920  42.920  42.920  42.920  42.920  42.920  42.920
 47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679
 43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099
 39.421  39.421  39.421  39.421  39.421  39.421  39.421  39.421  39.421  39.421
 28.344  28.174  23.546  18.830 -18.101  21.188 -10.641  33.126  36.833  34.887
 36.987  36.987  36.987  36.987  36.987  36.987  36.987  36.987  36.987  36.987
 43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099  43.099
 46.562  46.562  46.562  46.562  46.562  46.562  46.562  46.562  46.562  46.562
 43.826  43.826  43.826  43.826  43.826  43.826  43.826  43.826  43.826  43.826
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 49.962  49.962  49.962  49.962  49.962  49.962  49.962  49.962  49.962  49.962
 45.963  45.963  45.963  45.963  45.963  45.963  45.963  45.963  45.963  45.963
 42.919  42.919  42.919  42.919  42.919  42.919  42.919  42.919  42.919  42.919
 45.794  45.794  45.794  45.794  45.794  45.794  45.794  45.794  45.794  45.794
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976
 45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976
 45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976
 -1.805   6.956  15.832  11.165  35.961  16.056  36.749  45.104  -4.976  24.046
 44.208  44.208  44.208  44.208  44.208  44.208  44.208  44.208  44.208  44.208
 29.298  29.298  29.298  29.298  29.298  29.298  29.298  29.298  29.298  29.298
 31.976  31.976  31.976  31.976  31.976  31.976  31.976  31.976  31.976  31.976
 29.964  29.964  29.964  29.964  29.964  29.964  29.964  29.964  29.964  29.964
 39.426  39.426  39.426  39.426  39.426  39.426  39.426  39.426  39.426  39.426
 43.327  43.327  43.327  43.327  43.327  43.327  43.327  43.327  43.327  43.327
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.944  44.944  44.944  44.944  44.944  44.944  44.944  44.944  44.944  44.944
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 38.279  38.279  38.279  38.279  38.279  38.279  38.279  38.279  38.279  38.279
 46.545  46.545  46.545  46.545  46.545  46.545  46.545  46.545  46.545  46.545
 46.939  46.939  46.939  46.939  46.939  46.939  46.939  46.939  46.939  46.939
 52.286  52.286  52.286  52.286  52.286  52.286  52.286  52.286  52.286  52.286
 42.057  42.057  42.057  42.057  42.057  42.057  42.057  42.057  42.057  42.057
 47.332  47.332  47.332  47.332  47.332  47.332  47.332  47.332  47.332  47.332
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 40.188  40.188  40.188  40.188  40.188  40.188  40.188  40.188  40.188  40.188
 43.590  43.590  43.590  43.590  43.590  43.590  43.590  43.590  43.590  43.590
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 46.711  46.711  46.711  46.711  46.711  46.711  46.711  46.711  46.711  46.711
 16.539  49.108  37.858  28.958  18.454  44.039  48.445  63.101  50.809  33.687
 43.639  43.639  43.639  43.639  43.639  43.639  43.639  43.639  43.639  43.639
 41.446  41.446  41.446  41.446  41.446  41.446  41.446  41.446  41.446  41.446
-12.309  44.542   3.663  17.021  34.136  32.951  28.130  18.989  29.391  11.726
 32.885  55.193   7.212  27.950  47.392   8.887   6.078  12.096  30.176 -18.185
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069  42.069
 39.354  56.397  36.796   9.559   2.866  17.322  -6.483  46.466  49.457  -0.366
 45.485   4.087  30.814  25.676 -14.682  17.632  19.807  22.438  13.777  52.137
 44.243  44.243  44.243  44.243  44.243  44.243  44.243  44.243  44.243  44.243
 44.243  44.243  44.243  44.243  44.243  44.243  44.243  44.243  44.243  44.243
 34.826  57.488  26.435  15.443  39.752  24.956  52.506  55.754  39.782  59.599
 43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506
 48.507  48.507  48.507  48.507  48.507  48.507  48.507  48.507  48.507  48.507
 32.432  32.432  32.432  32.432  32.432  32.432  32.432  32.432  32.432  32.432
 20.807  43.548  26.955  39.318  40.605  38.661  32.745  60.362  14.567  65.931
  1.693  36.778   9.148   9.038   8.931  74.553  34.807  68.110   4.603  42.131
 46.670  46.670  46.670  46.670  46.670  46.670  46.670  46.670  46.670  46.670
 43.394  43.394  43.394  43.394  43.394  43.394  43.394  43.394  43.394  43.394
 44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468
 44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468
 44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468  44.468
 38.169  38.169  38.169  38.169  38.169  38.169  38.169  38.169  38.169  38.169
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506
 43.687  43.687  43.687  43.687  43.687  43.687  43.687  43.687  43.687  43.687
 48.013  48.013  48.013  48.013  48.013  48.013  48.013  48.013  48.013  48.013
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.495  44.495  44.495  44.495  44.495  44.495  44.495  44.495  44.495  44.495
 46.835  46.835  46.835  46.835  46.835  46.835  46.835  46.835  46.835  46.835
 53.134  53.134  53.134  53.134  53.134  53.134  53.134  53.134  53.134  53.134
 44.624  44.624  44.624  44.624  44.624  44.624  44.624  44.624  44.624  44.624
 44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657
 54.118  54.118  54.118  54.118  54.118  54.118  54.118  54.118  54.118  54.118
 39.713  53.512  55.141  88.465  82.183  91.266  53.468  48.840  52.387  68.463
 39.165  39.165  39.165  39.165  39.165  39.165  39.165  39.165  39.165  39.165
 43.075  29.950  38.944   4.476  23.191  41.726  37.812 -19.452  22.774  11.413
 52.215  52.215  52.215  52.215  52.215  52.215  52.215  52.215  52.215  52.215
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 49.573  49.573  49.573  49.573  49.573  49.573  49.573  49.573  49.573  49.573
 40.089  40.089  40.089  40.089  40.089  40.089  40.089  40.089  40.089  40.089
 69.155  72.145  80.250  52.580  29.232  81.828  46.012  65.565  60.097  23.687
 36.793  36.793  36.793  36.793  36.793  36.793  36.793  36.793  36.793  36.793
 32.751  32.751  32.751  32.751  32.751  32.751  32.751  32.751  32.751  32.751
 -0.267  50.272  20.218  21.293  66.225  21.738  37.777  63.541  11.583  33.101
 25.818  25.818  25.818  25.818  25.818  25.818  25.818  25.818  25.818  25.818
 36.076  36.076  36.076  36.076  36.076  36.076  36.076  36.076  36.076  36.076
 41.756  41.756  41.756  41.756  41.756  41.756  41.756  41.756  41.756  41.756
 45.532  45.532  45.532  45.532  45.532  45.532  45.532  45.532  45.532  45.532
 12.120  13.979  41.631  51.025  20.115  26.705  33.818  11.541  -3.182  20.541
 48.083  48.083  48.083  48.083  48.083  48.083  48.083  48.083  48.083  48.083
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 48.757  48.757  48.757  48.757  48.757  48.757  48.757  48.757  48.757  48.757
 48.575  48.575  48.575  48.575  48.575  48.575  48.575  48.575  48.575  48.575
 33.643  33.643  33.643  33.643  33.643  33.643  33.643  33.643  33.643  33.643
 36.220  36.220  36.220  36.220  36.220  36.220  36.220  36.220  36.220  36.220
 44.159  44.159  44.159  44.159  44.159  44.159  44.159  44.159  44.159  44.159
 48.056  48.056  48.056  48.056  48.056  48.056  48.056  48.056  48.056  48.056
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 38.302  38.302  38.302  38.302  38.302  38.302  38.302  38.302  38.302  38.302
 45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 73.481  85.339  62.585  98.887  52.767  66.277  94.566  46.477  96.343  67.972
 53.186  53.186  53.186  53.186  53.186  53.186  53.186  53.186  53.186  53.186
 47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679
 49.627  49.627  49.627  49.627  49.627  49.627  49.627  49.627  49.627  49.627
 45.212  45.212  45.212  45.212  45.212  45.212  45.212  45.212  45.212  45.212
 39.505  39.505  39.505  39.505  39.505  39.505  39.505  39.505  39.505  39.505
 46.202  46.202  46.202  46.202  46.202  46.202  46.202  46.202  46.202  46.202
 47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679
 48.267  48.267  48.267  48.267  48.267  48.267  48.267  48.267  48.267  48.267
 47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679
 48.267  48.267  48.267  48.267  48.267  48.267  48.267  48.267  48.267  48.267
 34.058  47.617  19.556  -3.680  12.926  25.690   7.202  37.738  34.926  32.332
 28.620  39.788   3.855  28.220   1.250  26.784  21.231  19.567  11.602  25.471
 41.155  41.155  41.155  41.155  41.155  41.155  41.155  41.155  41.155  41.155
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 63.861  61.047  30.519  75.013  59.999  88.952  51.779 115.969  63.586  86.121
 46.262  46.262  46.262  46.262  46.262  46.262  46.262  46.262  46.262  46.262
 48.201  48.201  48.201  48.201  48.201  48.201  48.201  48.201  48.201  48.201
 46.655  46.655  46.655  46.655  46.655  46.655  46.655  46.655  46.655  46.655
 44.623  44.623  44.623  44.623  44.623  44.623  44.623  44.623  44.623  44.623
 41.522  41.522  41.522  41.522  41.522  41.522  41.522  41.522  41.522  41.522
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.321  44.321  44.321  44.321  44.321  44.321  44.321  44.321  44.321  44.321
-10.134  61.009  55.773  36.448  31.087  44.955  57.386  41.644  28.548  55.612
 83.643  87.286  39.104  40.712  46.554  57.421  50.143  50.381  55.413  47.903
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
-16.661   9.600  21.421   5.895  40.716  14.284  49.374  42.633  12.078   3.558
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506  43.506
 44.177  44.177  44.177  44.177  44.177  44.177  44.177  44.177  44.177  44.177
 44.497  44.497  44.497  44.497  44.497  44.497  44.497  44.497  44.497  44.497
 41.441  41.441  41.441  41.441  41.441  41.441  41.441  41.441  41.441  41.441
 37.626  37.626  37.626  37.626  37.626  37.626  37.626  37.626  37.626  37.626
 40.065  40.065  40.065  40.065  40.065  40.065  40.065  40.065  40.065  40.065
 17.065   7.024   4.186  55.794  62.098  66.692  55.075  40.546  38.363  48.011
 55.111  58.859  45.075  66.515  68.304  74.621  51.012  79.752  81.182  54.167
 70.892  44.355  50.529  45.048  75.197  66.491  53.792  62.740  45.879 113.749
 43.293  43.293  43.293  43.293  43.293  43.293  43.293  43.293  43.293  43.293
 37.525  37.525  37.525  37.525  37.525  37.525  37.525  37.525  37.525  37.525
 37.780  37.780  37.780  37.780  37.780  37.780  37.780  37.780  37.780  37.780
 38.915  38.915  38.915  38.915  38.915  38.915  38.915  38.915  38.915  38.915
 32.551  32.551  32.551  32.551  32.551  32.551  32.551  32.551  32.551  32.551
 38.881  38.881  38.881  38.881  38.881  38.881  38.881  38.881  38.881  38.881
 34.653  34.653  34.653  34.653  34.653  34.653  34.653  34.653  34.653  34.653
 31.557  31.557  31.557  31.557  31.557  31.557  31.557  31.557  31.557  31.557
 38.190  38.190  38.190  38.190  38.190  38.190  38.190  38.190  38.190  38.190
 34.310  34.310  34.310  34.310  34.310  34.310  34.310  34.310  34.310  34.310
 45.251  45.251  45.251  45.251  45.251  45.251  45.251  45.251  45.251  45.251
 41.764  41.764  41.764  41.764  41.764  41.764  41.764  41.764  41.764  41.764
 39.672  39.672  39.672  39.672  39.672  39.672  39.672  39.672  39.672  39.672
 46.545  46.545  46.545  46.545  46.545  46.545  46.545  46.545  46.545  46.545
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 41.922  41.922  41.922  41.922  41.922  41.922  41.922  41.922  41.922  41.922
 36.428  36.428  36.428  36.428  36.428  36.428  36.428  36.428  36.428  36.428
 46.426  46.426  46.426  46.426  46.426  46.426  46.426  46.426  46.426  46.426
 37.975  37.975  37.975  37.975  37.975  37.975  37.975  37.975  37.975  37.975
 36.138  36.138  36.138  36.138  36.138  36.138  36.138  36.138  36.138  36.138
 51.868  51.868  51.868  51.868  51.868  51.868  51.868  51.868  51.868  51.868
 44.578  44.578  44.578  44.578  44.578  44.578  44.578  44.578  44.578  44.578
 40.396  40.396  40.396  40.396  40.396  40.396  40.396  40.396  40.396  40.396
 48.381  48.381  48.381  48.381  48.381  48.381  48.381  48.381  48.381  48.381
 44.341  44.341  44.341  44.341  44.341  44.341  44.341  44.341  44.341  44.341
 46.094  46.094  46.094  46.094  46.094  46.094  46.094  46.094  46.094  46.094
 36.339  36.339  36.339  36.339  36.339  36.339  36.339  36.339  36.339  36.339
 29.234  29.234  29.234  29.234  29.234  29.234  29.234  29.234  29.234  29.234
 32.562  32.562  32.562  32.562  32.562  32.562  32.562  32.562  32.562  32.562
 28.046  28.046  28.046  28.046  28.046  28.046  28.046  28.046  28.046  28.046
 29.753  29.753  29.753  29.753  29.753  29.753  29.753  29.753  29.753  29.753
 44.357  44.357  44.357  44.357  44.357  44.357  44.357  44.357  44.357  44.357
 47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232
 47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232
 42.616  42.616  42.616  42.616  42.616  42.616  42.616  42.616  42.616  42.616
 50.276  50.276  50.276  50.276  50.276  50.276  50.276  50.276  50.276  50.276
 33.146  33.146  33.146  33.146  33.146  33.146  33.146  33.146  33.146  33.146
 31.416  31.416  31.416  31.416  31.416  31.416  31.416  31.416  31.416  31.416
 54.775 -16.824  36.722 -19.946  14.113  12.360  29.389   3.744  27.348  -3.390
 43.826  43.826  43.826  43.826  43.826  43.826  43.826  43.826  43.826  43.826
 48.575  48.575  48.575  48.575  48.575  48.575  48.575  48.575  48.575  48.575
 43.239  43.239  43.239  43.239  43.239  43.239  43.239  43.239  43.239  43.239
 25.872  25.872  25.872  25.872  25.872  25.872  25.872  25.872  25.872  25.872
 35.568  35.568  35.568  35.568  35.568  35.568  35.568  35.568  35.568  35.568
 35.486  35.486  35.486  35.486  35.486  35.486  35.486  35.486  35.486  35.486
 38.623  38.623  38.623  38.623  38.623  38.623  38.623  38.623  38.623  38.623
 47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232  47.232
 45.321  45.321  45.321  45.321  45.321  45.321  45.321  45.321  45.321  45.321
 45.387  45.387  45.387  45.387  45.387  45.387  45.387  45.387  45.387  45.387
 44.116  44.116  44.116  44.116  44.116  44.116  44.116  44.116  44.116  44.116
 36.828  36.828  36.828  36.828  36.828  36.828  36.828  36.828  36.828  36.828
 46.202  46.202  46.202  46.202  46.202  46.202  46.202  46.202  46.202  46.202
 44.379  44.379  44.379  44.379  44.379  44.379  44.379  44.379  44.379  44.379
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 47.499  47.499  47.499  47.499  47.499  47.499  47.499  47.499  47.499  47.499
 45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 49.861   6.009  47.829  88.596  55.687  58.389  58.767  37.409  27.661  15.697
 46.463  46.463  46.463  46.463  46.463  46.463  46.463  46.463  46.463  46.463
 47.186  47.186  47.186  47.186  47.186  47.186  47.186  47.186  47.186  47.186
 50.867  50.867  50.867  50.867  50.867  50.867  50.867  50.867  50.867  50.867
 51.429  51.429  51.429  51.429  51.429  51.429  51.429  51.429  51.429  51.429
 47.541  47.541  47.541  47.541  47.541  47.541  47.541  47.541  47.541  47.541
 49.108  49.108  49.108  49.108  49.108  49.108  49.108  49.108  49.108  49.108
 40.426   3.812  43.742  35.860   4.523  33.906  28.335  39.295  52.642  19.105
 33.807  53.740  33.638 -11.343  10.879  -2.969 -14.737  31.636  -5.255  20.334
 28.140  43.028  58.397  20.520  14.092  37.868  68.426  36.084  15.896  57.494
 26.026  11.698  14.200  41.850  -0.573  31.338   8.836  -9.646  39.276 -14.441
 44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657
 47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679  47.679
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 45.179  45.179  45.179  45.179  45.179  45.179  45.179  45.179  45.179  45.179
 46.676  46.676  46.676  46.676  46.676  46.676  46.676  46.676  46.676  46.676
 12.171  20.305  -0.540  -7.167  41.644  34.186   0.948  -5.967   0.400  27.562
 31.287  31.287  31.287  31.287  31.287  31.287  31.287  31.287  31.287  31.287
 41.041  41.041  41.041  41.041  41.041  41.041  41.041  41.041  41.041  41.041
 42.379  42.379  42.379  42.379  42.379  42.379  42.379  42.379  42.379  42.379
 40.828  40.828  40.828  40.828  40.828  40.828  40.828  40.828  40.828  40.828
 37.074  37.074  37.074  37.074  37.074  37.074  37.074  37.074  37.074  37.074
 44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 48.381  48.381  48.381  48.381  48.381  48.381  48.381  48.381  48.381  48.381
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805  44.805
 37.458  37.458  37.458  37.458  37.458  37.458  37.458  37.458  37.458  37.458
 17.765  66.201  20.427  62.746   4.693  61.281   3.500  42.062   7.308  32.862
 30.855  30.855  30.855  30.855  30.855  30.855  30.855  30.855  30.855  30.855
 43.617  43.617  43.617  43.617  43.617  43.617  43.617  43.617  43.617  43.617
 26.657  26.657  26.657  26.657  26.657  26.657  26.657  26.657  26.657  26.657
 40.996  40.996  40.996  40.996  40.996  40.996  40.996  40.996  40.996  40.996
 44.631  44.631  44.631  44.631  44.631  44.631  44.631  44.631  44.631  44.631
 39.603  39.603  39.603  39.603  39.603  39.603  39.603  39.603  39.603  39.603
 44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657
 48.851  48.851  48.851  48.851  48.851  48.851  48.851  48.851  48.851  48.851
 45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392  45.392
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 57.506 104.828  44.077  22.899  59.965  81.917  69.005  38.269  53.694  60.850
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 46.645  46.645  46.645  46.645  46.645  46.645  46.645  46.645  46.645  46.645
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
 45.597  49.917  51.906  25.291  58.316  51.187  40.127  46.601  69.803  67.110
 48.777  48.777  48.777  48.777  48.777  48.777  48.777  48.777  48.777  48.777
 45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976  45.976
 44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657  44.657
 47.381  47.381  47.381  47.381  47.381  47.381  47.381  47.381  47.381  47.381
 48.777  48.777  48.777  48.777  48.777  48.777  48.777  48.777  48.777  48.777
 18.495  22.762  49.069  26.976  60.644  45.748  59.907  41.293  40.148  54.383
 46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123  46.123
